"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_22.dat",0.419643,0.652344	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_98.dat",0.963599,0.894531	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_50.dat",0.830357,0.894531	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_83.dat",0.940247,0.906250	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_91.dat",0.953297,0.894531	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_34.dat",0.787088,0.835938	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_55.dat",0.873626,0.859375	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_31.dat",0.414835,0.488281	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_26.dat",0.460165,0.378906	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_9.dat",0.391484,0.671875	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_37.dat",0.802885,0.824219	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_28.dat",0.429945,0.246094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_61.dat",0.897665,0.847656	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_53.dat",0.848214,0.871094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_30.dat",0.415522,0.246094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_18.dat",0.451236,0.671875	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_97.dat",0.958104,0.898438	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_84.dat",0.942308,0.886719	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_39.dat",0.793956,0.828125	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_15.dat",0.429945,0.250000	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_21.dat",0.432692,0.671875	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_57.dat",0.896291,0.902344	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_13.dat",0.458791,0.671875	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_78.dat",0.932005,0.871094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_1.dat",0.431319,0.246094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_11.dat",0.417582,0.246094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_16.dat",0.399038,0.671875	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_8.dat",0.381181,0.375000	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_47.dat",0.838599,0.871094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_56.dat",0.896291,0.886719	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_67.dat",0.912088,0.894531	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_60.dat",0.883242,0.890625	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_75.dat",0.929258,0.894531	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_46.dat",0.857830,0.859375	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_3.dat",0.455357,0.246094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_59.dat",0.874313,0.812500	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_17.dat",0.405907,0.246094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_35.dat",0.801511,0.839844	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_94.dat",0.953984,0.910156	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_86.dat",0.947115,0.878906	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_99.dat",0.962225,0.890625	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_79.dat",0.929945,0.914062	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_68.dat",0.925824,0.804688	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_33.dat",0.754808,0.769531	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_54.dat",0.851648,0.839844	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_27.dat",0.418269,0.082031	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_5.dat",0.429258,0.246094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_71.dat",0.923077,0.890625	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_77.dat",0.932005,0.898438	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_66.dat",0.920330,0.886719	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_100.dat",0.966346,0.886719	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_70.dat",0.908654,0.867188	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_42.dat",0.799451,0.878906	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_82.dat",0.946429,0.859375	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_6.dat",0.405220,0.660156	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_93.dat",0.949176,0.898438	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_36.dat",0.798764,0.855469	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_89.dat",0.947802,0.890625	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_24.dat",0.417582,0.089844	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_64.dat",0.893544,0.847656	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_4.dat",0.424451,0.082031	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_90.dat",0.946429,0.894531	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_20.dat",0.402473,0.441406	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_38.dat",0.810440,0.597656	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_32.dat",0.642857,0.585938	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_87.dat",0.948489,0.898438	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_72.dat",0.936126,0.914062	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_10.dat",0.410027,0.246094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_48.dat",0.853022,0.851562	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_92.dat",0.954670,0.890625	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_96.dat",0.958791,0.902344	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_73.dat",0.925137,0.898438	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_69.dat",0.910714,0.890625	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_85.dat",0.945742,0.890625	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_41.dat",0.833791,0.808594	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_25.dat",0.389423,0.667969	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_81.dat",0.941621,0.886719	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_45.dat",0.813874,0.863281	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_14.dat",0.467033,0.246094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_76.dat",0.935440,0.878906	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_49.dat",0.852335,0.761719	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_65.dat",0.885989,0.859375	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_29.dat",0.444368,0.246094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_58.dat",0.896978,0.835938	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_40.dat",0.853022,0.832031	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_43.dat",0.835165,0.898438	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_12.dat",0.412775,0.246094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_88.dat",0.952610,0.898438	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_2.dat",0.427885,0.246094	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_23.dat",0.381868,0.078125	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_44.dat",0.835852,0.843750	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_52.dat",0.883929,0.812500	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_95.dat",0.954670,0.894531	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_7.dat",0.379808,0.257812	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_80.dat",0.941621,0.886719	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_62.dat",0.908654,0.855469	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_63.dat",0.910027,0.867188	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_51.dat",0.884615,0.867188	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_74.dat",0.937500,0.882812	
"/root/save//E25/192/TorchGPU2:1481074837:1/log/report_19.dat",0.434753,0.082031	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_22.dat",0.924451,0.910156	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_98.dat",0.967033,0.921875	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_50.dat",0.951923,0.921875	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_114.dat",0.974588,0.937500	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_83.dat",0.967720,0.921875	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_91.dat",0.966346,0.929688	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_34.dat",0.934066,0.914062	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_55.dat",0.954670,0.925781	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_31.dat",0.946429,0.914062	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_110.dat",0.978022,0.933594	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_26.dat",0.932005,0.906250	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_9.dat",0.893544,0.789062	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_37.dat",0.940934,0.914062	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_28.dat",0.930632,0.910156	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_61.dat",0.960852,0.921875	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_53.dat",0.955357,0.914062	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_30.dat",0.932005,0.914062	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_18.dat",0.914148,0.898438	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_117.dat",0.980082,0.925781	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_97.dat",0.973901,0.917969	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_84.dat",0.971841,0.933594	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_39.dat",0.942308,0.921875	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_15.dat",0.908654,0.898438	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_21.dat",0.921703,0.910156	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_57.dat",0.951236,0.914062	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_13.dat",0.904533,0.914062	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_78.dat",0.963599,0.925781	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_1.dat",0.753434,0.753906	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_11.dat",0.895604,0.906250	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_104.dat",0.974588,0.937500	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_16.dat",0.918956,0.906250	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_8.dat",0.885302,0.910156	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_47.dat",0.950549,0.921875	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_56.dat",0.954670,0.906250	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_67.dat",0.962225,0.925781	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_60.dat",0.961538,0.925781	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_75.dat",0.967720,0.921875	
"/root/save//E21/128/TorchGPU1:1481075478:1/log/report_46.dat",0.945055,0.921875	
